100,1.4326562941353522,0.7412187729239919,1.4326562941353522,0.000399940003999788,0.0003999501019700258,0.00019998999999992773,0.0003999501019700258
159,1.1766731459701383,0.4126549155686721,1.1766731459701383,0.0006358483300782369,0.0006358737619637234,0.00031797471900008034,0.0006358737619637234
218,0.9664246416680087,0.22972736811873315,0.9664246416680087,0.0008717148974389799,0.0008717626185781313,0.0004359524760001454,0.0008717626185781313
277,0.7937403724589278,0.12788616122887586,0.7937403724589278,0.0011075397110096308,0.0011076166742780558,0.0005539232709999009,0.0011076166742780558
336,0.6519094387232939,0.07119007716633746,0.6519094387232939,0.0013433227757194688,0.0013434359315278588,0.000671887104000013,0.0013434359315278588
395,0.5354197539673107,0.039627846540432055,0.5354197539673107,0.0015790640964952196,0.0015792203927922355,0.0007898439750000374,0.0015792203927922355
455,0.4382790979791891,0.021840069126379494,0.4382790979791891,0.0018187582267424895,0.0018189655177722752,0.0009097929749999345,0.0018189655177722752
514,0.3599602104123376,0.012156399174932307,0.3599602104123376,0.002054415367117257,0.0020546798048017845,0.0010277358040000628,0.0020546798048017845
573,0.29563548249067134,0.006766140119810332,0.29563548249067134,0.0022900307784224916,0.00229035930328092,0.0011456716710001036,0.00229035930328092
632,0.24280461665710154,0.0037658421467790144,0.24280461665710154,0.0025256044655842524,0.002526004015674821,0.0012636005759999458,0.002526004015674821
691,0.19941400010229707,0.002095889219042877,0.19941400010229707,0.0027611364335295985,0.0027616139444476273,0.0013815225190000335,0.0027616139444476273
751,0.16323130594173602,0.0011549037361553536,0.16323130594173602,0.0030006176879406876,0.0030011815914390283,0.0015014359989998782,0.0030011815914390283
810,0.13405986460251573,0.0006427201497898817,0.13405986460251573,0.003236065525333398,0.003236721370915463,0.0016193438999999588,0.003236721370915463
869,0.11010129313705348,0.00035767050450665594,0.11010129313705348,0.003471471658369474,0.003472226374206633,0.0017372448390000628,0.003472226374206633
928,0.09042413963113691,0.00019903498464164196,0.09042413963113691,0.003706836091973531,0.003707696603776456,0.0018551388160000792,0.003707696603776456
987,0.0742633733326568,0.0001107543495517451,0.0742633733326568,0.003942158831069964,0.003943132062090071,0.001973025830999897,0.003943132062090071
1046,0.060990652850964486,6.162788156166744e-05,0.060990652850964486,0.004177439880584166,0.004178532751611619,0.0020909058839999606,0.004178532751611619
1106,0.049923017199077706,3.3951847067902726e-05,0.049923017199077706,0.004416665994099844,0.004417887628132111,0.0022107767640000553,0.004417887628132111
1165,0.04100020702613821,1.8890773915704315e-05,0.04100020702613821,0.004651862972826271,0.004653218198267028,0.0023286427749998895,0.004653218198267028
1224,0.03367205298447979,1.0510446519526523e-05,0.03367205298447979,0.004887018276825139,0.004888514007045264,0.002446501823999969,0.004888514007045264
1283,0.02765358647949028,5.847599942327644e-06,0.02765358647949028,0.00512213191101929,0.005123775056931623,0.0025643539110000724,0.005123775056931623
1342,0.02271075928181199,3.253263254950324e-06,0.02271075928181199,0.005357203880331007,0.005359001350390691,0.002682199035999866,0.005359001350390691
1402,0.01858919718583985,1.7919636786161448e-06,0.01858919718583985,0.00559621739524363,0.005598178887663674,0.0028020343960000194,0.005598178887663674
1461,0.015266428170066557,9.96874841757148e-07,0.015266428170066557,0.005831205343584833,0.005833335086674496,0.002919865479000139,0.005833335086674496
1520,0.01253754672361917,5.545454317449328e-07,0.01253754672361917,0.0060661516418939465,0.006068456536693412,0.0030376895999999487,0.006068456536693412
1579,0.010296414362744057,3.084740884331005e-07,0.010296414362744057,0.006301056295093921,0.0063035432401847835,0.003155506759000004,0.0063035432401847835
1638,0.008455859928438413,1.7158736564595576e-07,0.008455859928438413,0.006535919308105709,0.006538595199613417,0.003273316956000083,0.006538595199613417
1697,0.006944290334664223,9.544143962990172e-08,0.006944290334664223,0.00677074068584993,0.006773612417443786,0.0033911201909998523,0.006773612417443786
1757,0.005683901963014212,5.2560024896754426e-08,0.005683901963014212,0.0070094993922505955,0.007012577350641647,0.0035109129510000336,0.007012577350641647
1816,0.004667811204139913,2.923324957139394e-08,0.004667811204139913,0.007244236808750415,0.007247524503933178,0.003628702144000129,0.007247524503933178
1875,0.0038333485247087663,1.6258619926827988e-08,0.0038333485247087663,0.007478932604827682,0.007482436923061941,0.0037464843749999144,0.007482436923061941
1934,0.0031480502228267955,9.042225096177156e-09,0.0031480502228267955,0.007713586785403681,0.0077173146104922985,0.0038642596439999455,0.0077173146104922985
